Product Name,Normalized Name,Customer,Promo Discount,paxCode,Customer Reference,start_month,end_month
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,All,0.9,PAX0009309268,E05369,2025-06,2025-06
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,Heybox,0.9,PAX0009309268,E05369,2025-07,2025-11
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,Heybox,0.89,PAX0009309268,E05369,2025-12,2026-01
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,Heybox,0.9,PAX0009309268,E05369,2026-01,2026-04
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,Sonkwo,0.9,PAX0009309268,E05369,2025-07,2025-07
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,Sonkwo,0.9,PAX0009309268,E05369,2025-10,2025-10
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,Sonkwo,0.89,PAX0009309268,E05369,2025-11,2026-01
GOD EATER 2 Rage Burst,god_eater_2_rage_burst,Sonkwo,0.9,PAX0009309268,E05369,2026-02,2026-03
GOD EATER 3,god_eater_3,All,0.9,PAX0009956560,E03177,2024-12,2025-04
GOD EATER 3,god_eater_3,All,0.9,PAX0009956560,E03177,2025-06,2025-06
GOD EATER 3,god_eater_3,Heybox,0.9,PAX0009956560,E03177,2025-08,2025-11
GOD EATER 3,god_eater_3,Heybox,0.89,PAX0009956560,E03177,2025-12,2026-01
GOD EATER 3,god_eater_3,Heybox,0.9,PAX0009956560,E03177,2026-01,2026-04
GOD EATER 3,god_eater_3,Sonkwo,0.9,PAX0009956560,E03177,2025-07,2025-07
GOD EATER 3,god_eater_3,Sonkwo,0.9,PAX0009956560,E03177,2025-10,2025-10
GOD EATER 3,god_eater_3,Sonkwo,0.89,PAX0009956560,E03177,2025-11,2026-01
GOD EATER 3,god_eater_3,Sonkwo,0.9,PAX0009956560,E03177,2026-02,2026-03
GUNDAM BREAKER 4,gundam_breaker_4,All,0.2,PAX0013798832,E04524,2025-03,2025-03
GUNDAM BREAKER 4,gundam_breaker_4,All,0.34,PAX0013798832,E04524,2025-04,2025-06
GUNDAM BREAKER 4,gundam_breaker_4,Heybox,0.34,PAX0013798832,E04524,2025-07,2025-08
GUNDAM BREAKER 4,gundam_breaker_4,Heybox,0.3,PAX0013798832,E04524,2025-08,2025-08
GUNDAM BREAKER 4,gundam_breaker_4,Heybox,0.4,PAX0013798832,E04524,2025-09,2025-10
GUNDAM BREAKER 4,gundam_breaker_4,Heybox,0.34,PAX0013798832,E04524,2025-10,2025-11
GUNDAM BREAKER 4,gundam_breaker_4,Heybox,0.4,PAX0013798832,E04524,2025-12,2025-12
GUNDAM BREAKER 4,gundam_breaker_4,Heybox,0.5,PAX0013798832,E04524,2026-02,2026-04
GUNDAM BREAKER 4 Deluxe Edition,gundam_breaker_4_deluxe,All,0.2,PAX0013986614,E06529,2025-03,2025-03
GUNDAM BREAKER 4 Deluxe Edition,gundam_breaker_4_deluxe,All,0.34,PAX0013986614,E06529,2025-04,2025-06
GUNDAM BREAKER 4 Deluxe Edition,gundam_breaker_4_deluxe,Heybox,0.34,PAX0013986614,E06529,2025-07,2025-10
GUNDAM BREAKER 4 Deluxe Edition,gundam_breaker_4_deluxe,Heybox,0.4,PAX0013986614,E06529,2025-10,2025-12
GUNDAM BREAKER 4 Deluxe Edition,gundam_breaker_4_deluxe,Heybox,0.56,PAX0013986614,E06529,2026-02,2026-02
GUNDAM BREAKER 4 Deluxe Edition,gundam_breaker_4_deluxe,Heybox,0.52,PAX0013986614,E06529,2026-03,2026-04
GUNDAM BREAKER 4 Ultimate Edition,gundam_breaker_4_ultimate,All,0.2,PAX0013986716,E06530,2025-03,2025-03
GUNDAM BREAKER 4 Ultimate Edition,gundam_breaker_4_ultimate,All,0.35,PAX0013986716,E06530,2025-04,2025-06
GUNDAM BREAKER 4 Ultimate Edition,gundam_breaker_4_ultimate,Heybox,0.35,PAX0013986716,E06530,2025-07,2025-07
GUNDAM BREAKER 4 Ultimate Edition,gundam_breaker_4_ultimate,Heybox,0.3,PAX0013986716,E06530,2025-09,2025-09
GUNDAM BREAKER 4 Ultimate Edition,gundam_breaker_4_ultimate,Heybox,0.36,PAX0013986716,E06530,2025-09,2025-10
GUNDAM BREAKER 4 Ultimate Edition,gundam_breaker_4_ultimate,Heybox,0.36,PAX0013986716,E06530,2025-12,2025-12
GUNDAM BREAKER 4 Ultimate Edition,gundam_breaker_4_ultimate,Heybox,0.5,PAX0013986716,E06530,2026-01,2026-04
GUNDAM BREAKER 4 Ultimate Edition,gundam_breaker_4_ultimate,Sonkwo,0.5,PAX0013986716,E06530,2026-02,2026-03
God Eaters 3,god_eaters_3,All,0.6716,,,2024-11,2024-11
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,All,0.6452,PAX0012435840,E03528,2024-11,2024-11
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,All,0.7,PAX0012435840,E03528,2024-12,2025-01
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,All,0.8,PAX0012435840,E03528,2025-01,2025-01
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,All,0.8,PAX0012435840,E03528,2025-03,2025-04
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,All,0.8,PAX0012435840,E03528,2025-06,2025-06
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,Heybox,0.8,PAX0012435840,E03528,2025-07,2025-07
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,Heybox,0.8,PAX0012435840,E03528,2025-09,2026-04
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,Sonkwo,0.8,PAX0012435840,E03528,2025-07,2025-07
JoJo's Bizarre Adventure: All-Star Battle R,jojo_s_bizarre_adventure_all_star_battle_r,Sonkwo,0.8,PAX0012435840,E03528,2025-10,2026-04
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,jojo_s_bizarre_adventure_all_star_battle_r_deluxe,All,0.7011,PAX0013153750,E05524,2024-11,2024-11
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,jojo_s_bizarre_adventure_all_star_battle_r_deluxe,All,0.7,PAX0013153750,E05524,2024-12,2025-01
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,jojo_s_bizarre_adventure_all_star_battle_r_deluxe,All,0.72,PAX0013153750,E05524,2025-01,2025-06
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,jojo_s_bizarre_adventure_all_star_battle_r_deluxe,Heybox,0.72,PAX0013153750,E05524,2025-07,2026-04
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,jojo_s_bizarre_adventure_all_star_battle_r_deluxe,Sonkwo,0.72,PAX0013153750,E05524,2025-07,2025-07
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,jojo_s_bizarre_adventure_all_star_battle_r_deluxe,Sonkwo,0.72,PAX0013153750,E05524,2025-10,2025-11
JoJo's Bizarre Adventure: All-Star Battle R Deluxe Edition,jojo_s_bizarre_adventure_all_star_battle_r_deluxe,Sonkwo,0.72,PAX0013153750,E05524,2026-04,2026-04
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,All,0.7009,PAX0013456282,E06307,2024-11,2024-11
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,All,0.7,PAX0013456282,E06307,2024-12,2025-02
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,All,0.65,PAX0013456282,E06307,2025-03,2025-05
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,Heybox,0.65,PAX0013456282,E06307,2025-07,2026-04
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,Heybox,0.77,PAX0013456282,E06307,2026-02,2026-02
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,Sonkwo,0.65,PAX0013456282,E06307,2025-11,2026-01
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,Sonkwo,0.77,PAX0013456282,E06307,2026-02,2026-02
JoJo's Bizarre Adventure: All-Star Battle R Ultimate Edition,jojo_s_bizarre_adventure_all_star_battle_r_ultimate,Sonkwo,0.65,PAX0013456282,E06307,2026-04,2026-04
Jujutsu Kaisen Cursed Clash,jujutsu_kaisen_cursed_clash,All,0.3,PAX0013412422,E05703,2024-11,2024-11
Jujutsu Kaisen Cursed Clash,jujutsu_kaisen_cursed_clash,All,0.35,PAX0013412422,E05703,2025-02,2025-03
Jujutsu Kaisen Cursed Clash,jujutsu_kaisen_cursed_clash,All,0.5,PAX0013412422,E05703,2025-04,2025-06
Jujutsu Kaisen Cursed Clash,jujutsu_kaisen_cursed_clash,Heybox,0.5,PAX0013412422,E05703,2025-07,2025-10
Jujutsu Kaisen Cursed Clash,jujutsu_kaisen_cursed_clash,Heybox,0.5,PAX0013412422,E05703,2025-12,2025-12
Jujutsu Kaisen Cursed Clash,jujutsu_kaisen_cursed_clash,Heybox,0.67,PAX0013412422,E05703,2026-02,2026-04
Jujutsu Kaisen Cursed Clash,jujutsu_kaisen_cursed_clash,Sonkwo,0.67,PAX0013412422,E05703,2026-02,2026-02
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,All,0.3015,PAX0014089430,E06213,2024-11,2024-11
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,All,0.299999999999999,PAX0014089430,E06213,2024-12,2024-12
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,All,0.35,PAX0014089430,E06213,2025-01,2025-01
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,All,0.35,PAX0014089430,E06213,2025-03,2025-03
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,All,0.5,PAX0014089430,E06213,2025-06,2025-06
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,Heybox,0.5,PAX0014089430,E06213,2025-07,2025-12
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,Heybox,0.69,PAX0014089430,E06213,2025-11,2025-11
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,Heybox,0.69,PAX0014089430,E06213,2026-02,2026-04
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,Sonkwo,0.5,PAX0014089430,E06213,2025-10,2025-10
Jujutsu Kaisen Cursed Clash Deluxe Edition,jujutsu_kaisen_cursed_clash_deluxe,Sonkwo,0.69,PAX0014089430,E06213,2026-02,2026-03
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,All,0.3012,PAX0013436800,E06212,2024-11,2024-11
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,All,0.35,PAX0013436800,E06212,2025-01,2025-01
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,All,0.5,PAX0013436800,E06212,2025-05,2025-06
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,Heybox,0.5,PAX0013436800,E06212,2025-07,2025-07
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,Heybox,0.5,PAX0013436800,E06212,2025-09,2025-09
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,Heybox,0.5,PAX0013436800,E06212,2025-12,2025-12
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,Heybox,0.7,PAX0013436800,E06212,2026-02,2026-04
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,Sonkwo,0.5,PAX0013436800,E06212,2025-11,2025-11
Jujutsu Kaisen Cursed Clash Ultimate Edition,jujutsu_kaisen_cursed_clash_ultimate,Sonkwo,0.7,PAX0013436800,E06212,2026-02,2026-04
Klonoa Phantasy Reverie Series,klonoa_phantasy_reverie_series,All,0.5556,PAX0012403812,E04522,2024-11,2024-11
Klonoa Phantasy Reverie Series,klonoa_phantasy_reverie_series,All,0.75,PAX0012403812,E04522,2025-01,2025-06
Klonoa Phantasy Reverie Series,klonoa_phantasy_reverie_series,Heybox,0.75,PAX0012403812,E04522,2025-07,2026-04
Klonoa Phantasy Reverie Series,klonoa_phantasy_reverie_series,Sonkwo,0.75,PAX0012403812,E04522,2025-10,2025-11
MOBILE SUIT GUNDAM SEED BATTLE DESTINY REMASTERED,mobile_suit_gundam_seed_battle_destiny_remastered,Heybox,0.2,PAX0014731554,E06942,2025-09,2025-10
MOBILE SUIT GUNDAM SEED BATTLE DESTINY REMASTERED,mobile_suit_gundam_seed_battle_destiny_remastered,Heybox,0.25,PAX0014731554,E06942,2025-12,2026-04
MOBILE SUIT GUNDAM SEED BATTLE DESTINY REMASTERED,mobile_suit_gundam_seed_battle_destiny_remastered,Sonkwo,0.25,PAX0014731554,E06942,2025-12,2025-12
MOBILE SUIT GUNDAM SEED BATTLE DESTINY REMASTERED,mobile_suit_gundam_seed_battle_destiny_remastered,Sonkwo,0.25,PAX0014731554,E06942,2026-04,2026-04
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,All,0.1852,PAX0010567030,E05373,2024-11,2024-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,All,0.75,PAX0010567030,E05373,2025-06,2025-06
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,Heybox,0.75,PAX0010567030,E05373,2025-07,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,Heybox,0.5,PAX0010567030,E05373,2025-10,2025-10
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,Heybox,0.5,PAX0010567030,E05373,2025-12,2026-04
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,Sonkwo,0.75,PAX0010567030,E05373,2025-07,2025-07
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,Sonkwo,0.75,PAX0010567030,E05373,2025-10,2025-10
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,Sonkwo,0.5,PAX0010567030,E05373,2025-11,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,naruto_shippuden_ultimate_ninja_storm_2,Sonkwo,0.5,PAX0010567030,E05373,2026-03,2026-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,All,0.102,PAX0007774372,E01592,2024-11,2024-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,All,0.0999999999999999,PAX0007774372,E01592,2025-01,2025-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,All,0.5,PAX0007774372,E01592,2025-04,2025-05
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,All,0.6,PAX0007774372,E01592,2025-06,2025-06
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,Heybox,0.5,PAX0007774372,E01592,2025-07,2025-07
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,Heybox,0.6,PAX0007774372,E01592,2025-07,2025-10
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,Heybox,0.25,PAX0007774372,E01592,2025-08,2025-08
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,Heybox,0.25,PAX0007774372,E01592,2025-10,2025-10
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,Heybox,0.25,PAX0007774372,E01592,2025-12,2026-04
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,Sonkwo,0.6,PAX0007774372,E01592,2025-07,2025-07
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,Sonkwo,0.6,PAX0007774372,E01592,2025-10,2025-10
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4,naruto_shippuden_ultimate_ninja_storm_4,Sonkwo,0.25,PAX0007774372,E01592,2025-11,2026-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,All,0.6021,PAX0009671674,E04555,2024-11,2024-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,All,0.6,PAX0009671674,E04555,2024-12,2025-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,All,0.650111111111111,PAX0009671674,E04555,2024-12,2024-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,All,0.26,PAX0009671674,E04555,2025-01,2025-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,All,0.5,PAX0009671674,E04555,2025-01,2025-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,All,0.53,PAX0009671674,E04555,2025-04,2025-05
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,All,0.6,PAX0009671674,E04555,2025-06,2025-06
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,All,0.63,PAX0009671674,E04555,2025-06,2025-06
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,All,0.704,PAX0009671674,E04555,2025-06,2025-06
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.63,PAX0009671674,E04555,2025-07,2025-09
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.310388888,PAX0009671674,E04555,2025-08,2025-08
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.52930555,PAX0009671674,E04555,2025-08,2025-08
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.58,PAX0009671674,E04555,2025-10,2025-10
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.6,PAX0009671674,E04555,2025-10,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.26,PAX0009671674,E04555,2025-11,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.07,PAX0009671674,E04555,2025-12,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.36,PAX0009671674,E04555,2025-12,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.43,PAX0009671674,E04555,2025-12,2026-02
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.26,PAX0009671674,E04555,2026-01,2026-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.579611111111111,PAX0009671674,E04555,2026-02,2026-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Heybox,0.26,PAX0009671674,E04555,2026-03,2026-04
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Sonkwo,0.6,PAX0009671674,E04555,2025-07,2025-07
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Sonkwo,0.6,PAX0009671674,E04555,2025-10,2025-10
NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 Road to Boruto,naruto_shippuden_ultimate_ninja_storm_4_road_to_boruto,Sonkwo,0.43,PAX0009671674,E04555,2025-11,2026-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,All,0.7661,PAX0010114966,E05371,2024-11,2024-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,All,0.45,PAX0010114966,E05371,2024-12,2025-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,All,0.77,PAX0010114966,E05371,2024-12,2025-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,All,0.5,PAX0010114966,E05371,2025-01,2025-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,All,0.63,PAX0010114966,E05371,2025-04,2025-06
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,All,0.7467,PAX0010114966,E05371,2025-06,2025-06
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,All,0.79651,PAX0010114966,E05371,2025-06,2025-06
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.746695,PAX0010114966,E05371,2025-07,2025-07
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.5988011,PAX0010114966,E05371,2025-08,2025-08
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.7466959,PAX0010114966,E05371,2025-08,2025-08
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.746695906432749,PAX0010114966,E05371,2025-09,2025-09
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.45,PAX0010114966,E05371,2025-10,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.63,PAX0010114966,E05371,2025-10,2025-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.71,PAX0010114966,E05371,2025-10,2025-10
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.19,PAX0010114966,E05371,2025-12,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.27,PAX0010114966,E05371,2025-12,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.54,PAX0010114966,E05371,2025-12,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.45,PAX0010114966,E05371,2026-01,2026-04
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.46,PAX0010114966,E05371,2026-01,2026-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.54,PAX0010114966,E05371,2026-02,2026-02
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Heybox,0.70530701754386,PAX0010114966,E05371,2026-02,2026-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Sonkwo,0.63,PAX0010114966,E05371,2025-07,2025-07
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Sonkwo,0.63,PAX0010114966,E05371,2025-10,2025-10
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Sonkwo,0.54,PAX0010114966,E05371,2025-11,2025-12
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Sonkwo,0.46,PAX0010114966,E05371,2026-01,2026-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM Legacy,naruto_shippuden_ultimate_ninja_storm_legacy,Sonkwo,0.54,PAX0010114966,E05371,2026-02,2026-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,naruto_shippuden_ultimate_ninja_storm_trilogy,All,0.5946,PAX0009772144,E05387,2024-11,2024-11
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,naruto_shippuden_ultimate_ninja_storm_trilogy,All,0.5,PAX0009772144,E05387,2025-01,2025-01
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,naruto_shippuden_ultimate_ninja_storm_trilogy,All,0.5,PAX0009772144,E05387,2025-03,2025-03
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,naruto_shippuden_ultimate_ninja_storm_trilogy,All,0.65,PAX0009772144,E05387,2025-04,2025-05
NARUTO SHIPPUDEN: Ultimate Ninja STORM Trilogy,naruto_shippuden_ultimate_ninja_storm_trilogy,All,0.75,PAX0009772144,E05387,2025-06,2025-06
