customer_reference,date,quantity,price,currency
E03483,2026-01,16,55.0,CNY
E03483,2026-02,17,55.0,CNY
E03483,2026-03,2,55.0,CNY
E03483,2026-04,7,55.0,CNY
E03483,2026-05,1,55.0,CNY
E03483,2026-06,4,36.0,CNY
L00239,2026-01,47,268.0,CNY
L00239,2026-02,4,268.0,CNY
L00239,2026-02,449,187.0,CNY
L00239,2026-04,5,201.0,CNY
L00239,2026-05,2,201.0,CNY
L00239,2026-06,1,268.0,CNY
L00239,2026-06,13,152.0,CNY
L00240,2026-01,71,398.0,CNY
L00240,2026-02,62,278.0,CNY
L00240,2026-03,5,298.0,CNY
L00240,2026-04,2,298.0,CNY
L00240,2026-06,1,262.0,CNY
L00241,2026-01,87,468.0,CNY
L00241,2026-02,82,327.0,CNY
L00241,2026-02,3,468.0,CNY
L00241,2026-03,2,351.0,CNY
L00241,2026-06,3,308.0,CNY
E03350,2025-07,4,23.0,CNY
E03350,2025-10,3,23.0,CNY
E03350,2025-11,1,27.0,CNY
E03350,2025-12,1,27.0,CNY
E03350,2026-02,5,23.0,CNY
E03350,2026-03,4,23.0,CNY
E03350,2026-05,1,23.0,CNY
E03350,2026-06,1,23.0,CNY
E04120,2025-10,1,47.0,CNY
E04120,2025-12,1,47.0,CNY
E04120,2026-02,1,47.0,CNY
E04120,2026-04,1,47.0,CNY
E06275,2025-07,2,71.0,CNY
E06275,2025-10,5,71.0,CNY
E06275,2025-11,3,71.0,CNY
E06275,2025-12,2,71.0,CNY
E06275,2026-01,3,71.0,CNY
E06275,2026-02,4,71.0,CNY
E06275,2026-03,4,71.0,CNY
E06275,2026-04,4,71.0,CNY
E06275,2026-05,3,71.0,CNY
E01572,2025-07,2,268.0,CNY
E01572,2025-08,2,268.0,CNY
E02323,2025-07,1,398.0,CNY
E02323,2025-09,12,199.0,CNY
E02323,2025-09,1,398.0,CNY
E02323,2025-10,59,199.0,CNY
E02323,2026-01,1,398.0,CNY
E02323,2026-02,194,199.0,CNY
E02323,2026-04,32,199.0,CNY
E02323,2026-05,1,398.0,CNY
E02716,2025-07,1,198.0,CNY
E02716,2025-08,3,198.0,CNY
E01927,2025-07,1,198.0,CNY
E01927,2025-09,4,99.0,CNY
E01927,2025-10,17,99.0,CNY
E01927,2025-12,2,198.0,CNY
E01927,2026-01,1,198.0,CNY
E01927,2026-02,1,198.0,CNY
E01927,2026-02,3063,79.0,CNY
E01927,2026-04,3,158.0,CNY
E01927,2026-04,1450,79.0,CNY
E01572,2025-09,2,134.0,CNY
E01572,2025-10,12,134.0,CNY
E01572,2025-12,1,268.0,CNY
E01572,2026-02,1,268.0,CNY
E01572,2026-02,61,134.0,CNY
E01572,2026-04,9,134.0,CNY
E01572,2026-04,1,268.0,CNY
E01572,2026-06,2,268.0,CNY
E02716,2025-09,9,99.0,CNY
E02716,2025-09,1,198.0,CNY
E02716,2025-10,59,99.0,CNY
E02716,2025-12,1,198.0,CNY
E02716,2026-01,2,198.0,CNY
E02716,2026-02,170,99.0,CNY
E02716,2026-03,1,198.0,CNY
E02716,2026-04,1,198.0,CNY
E02716,2026-04,38,99.0,CNY
E02716,2026-05,1,99.0,CNY
E06643,2026-02,1,24.0,CNY
E06643,2026-03,1,24.0,CNY
E06646,2026-02,1,49.0,CNY
E05019,2025-07,2,136.0,CNY
E05019,2025-12,1,124.0,CNY
E05019,2026-01,30,124.0,CNY
E05019,2026-02,3,124.0,CNY
E05733,2025-08,1,348.0,CNY
E05733,2025-10,1,191.0,CNY
E05733,2025-11,4,174.0,CNY
E05733,2025-12,1,174.0,CNY
E05733,2026-01,3,174.0,CNY
E02533,2025-07,1,31.0,CNY
E02533,2025-10,3,31.0,CNY
E02533,2025-11,4,31.0,CNY
E02533,2025-12,4,31.0,CNY
E02533,2026-01,4,31.0,CNY
E02533,2026-02,7,31.0,CNY
E02533,2026-04,2,31.0,CNY
E02533,2026-05,1,198.0,CNY
E02595,2025-11,2,47.0,CNY
E02595,2026-01,3,47.0,CNY
E02595,2026-02,10000,35.0,CNY
E02595,2026-02,3,47.0,CNY
E02595,2026-04,4,47.0,CNY
E02596,2025-07,14,99.0,CNY
E02596,2025-10,32,99.0,CNY
E02596,2025-11,16,99.0,CNY
E02596,2025-12,2,99.0,CNY
E02596,2026-01,10,99.0,CNY
E02596,2026-02,10,99.0,CNY
E02596,2026-03,1,99.0,CNY
E02596,2026-04,1,99.0,CNY
E02035,2025-07,30,29.0,CNY
E02035,2025-09,1,98.0,CNY
E02035,2025-10,37,29.0,CNY
E02035,2025-11,46,29.0,CNY
E02035,2025-12,2,29.0,CNY
E02035,2026-01,13,29.0,CNY
E02035,2026-02,5,29.0,CNY
E02035,2026-03,1,98.0,CNY
E02035,2026-03,4,29.0,CNY
E02035,2026-04,1,29.0,CNY
E02035,2026-05,2,15.0,CNY
E02035,2026-06,62,9.0,CNY
E02036,2025-07,1,79.0,CNY
E02036,2025-11,2,79.0,CNY
E02036,2026-02,26,49.0,CNY
E02036,2026-03,1,49.0,CNY
E02036,2026-04,5,49.0,CNY
E02036,2026-06,21,19.0,CNY
E06308,2025-07,2,124.0,CNY
E06308,2025-10,5,124.0,CNY
E06308,2025-11,4,124.0,CNY
E06308,2025-12,1,124.0,CNY
E06308,2026-01,1,124.0,CNY
E06308,2026-02,5,99.0,CNY
E06308,2026-03,2,99.0,CNY
E06308,2026-04,1,99.0,CNY
E06308,2026-05,1,74.0,CNY
E06308,2026-06,128,24.0,CNY
L00114,2025-10,1361,124.0,CNY
E03005,2025-07,2,74.0,CNY
E03005,2025-10,540,74.0,CNY
E03005,2025-11,24,66.0,CNY
E03005,2025-12,1,66.0,CNY
E03005,2026-01,1,88.0,CNY
E03005,2026-01,9,66.0,CNY
E03005,2026-02,9,66.0,CNY
E03005,2026-03,1,88.0,CNY
E03005,2026-03,5,66.0,CNY
E03005,2026-04,2,66.0,CNY
E03005,2026-05,2,35.0,CNY
E03005,2026-06,4,66.0,CNY
L00113,2025-10,219,91.0,CNY
L00113,2025-09,1,198.0,CNY
L00113,2026-01,1,198.0,CNY
L00113,2026-01,4,138.0,CNY
L00113,2026-02,1,118.0,CNY
L00113,2026-02,1,198.0,CNY
L00113,2026-03,1,118.0,CNY
L00113,2026-04,2,118.0,CNY
L00113,2026-05,1,148.0,CNY
L00113,2026-06,2,118.0,CNY
E03730,2025-07,1,91.0,CNY
E06163,2025-07,19,124.0,CNY
L00114,2025-11,5,318.0,CNY
L00114,2025-12,5,258.0,CNY
L00114,2026-01,6,258.0,CNY
L00114,2026-02,7,238.0,CNY
L00114,2026-03,9,238.0,CNY
L00114,2026-04,4,238.0,CNY
L00114,2026-05,3,238.0,CNY
E06127,2026-03,1,149.0,CNY
E06127,2026-05,2,178.0,CNY
E06127,2026-06,2,149.0,CNY
E06634,2026-06,3,239.0,CNY
E05011,2025-07,1,24.0,CNY
E05011,2026-02,1,24.0,CNY
E05011,2026-06,3,14.0,CNY
E05644,2025-07,1,37.0,CNY
E05644,2026-01,7,37.0,CNY
E05644,2026-02,2,22.0,CNY
E05644,2026-06,4,19.0,CNY
E05368,2025-07,436,22.0,CNY
E05368,2025-10,1399,22.0,CNY
E05368,2025-11,156,29.0,CNY
E05368,2025-12,23,27.0,CNY
E05368,2026-01,6,27.0,CNY
E05368,2026-02,24,22.0,CNY
E05368,2026-03,24,22.0,CNY
E05368,2026-04,9,22.0,CNY
E05368,2026-05,8,114.0,CNY
E05368,2026-06,5,22.0,CNY
E03053,2025-09,20,298.0,CNY
E03053,2025-10,201,298.0,CNY
E03053,2025-11,13,298.0,CNY
E03053,2025-12,13,238.0,CNY
E03053,2025-12,3,238.0,CNY
E03053,2026-01,20,238.0,CNY
E03053,2026-01,2,298.0,CNY
E03053,2026-02,54,208.0,CNY
E03053,2026-03,37,208.0,CNY
E03053,2026-03,1,298.0,CNY
E03053,2026-04,4,208.0,CNY
E03053,2026-05,11,29.0,CNY
E03053,2026-05,1,208.0,CNY
E03053,2026-06,13,169.0,CNY
L00115,2025-09,18,448.0,CNY
L00115,2025-10,66,448.0,CNY
L00115,2025-11,1,448.0,CNY
L00115,2025-12,4,358.0,CNY
L00115,2025-12,1,358.0,CNY
L00115,2026-01,9,358.0,CNY
L00115,2026-02,5,358.0,CNY
L00115,2026-03,7,336.0,CNY
L00115,2026-05,2,448.0,CNY
L00115,2026-06,2,268.0,CNY
L00116,2025-09,26,548.0,CNY
L00116,2025-10,96,548.0,CNY
L00116,2025-11,2,548.0,CNY
L00116,2025-12,6,438.0,CNY
L00116,2026-01,11,438.0,CNY
L00116,2026-02,40,411.0,CNY
L00116,2026-03,11,411.0,CNY
L00116,2026-04,1,411.0,CNY
L00116,2026-04,1,548.0,CNY
L00116,2026-05,5,411.0,CNY
L00116,2026-06,4,356.0,CNY
E05471,2025-07,31,47.0,CNY
E05471,2025-09,1,298.0,CNY
E05471,2025-10,28,47.0,CNY
E05471,2025-11,17,47.0,CNY
E05471,2025-12,4,47.0,CNY
E05471,2026-01,2,47.0,CNY
E05471,2026-02,1,47.0,CNY
E05471,2026-03,3,47.0,CNY
E05471,2026-04,3,47.0,CNY
E04521,2025-07,6,39.0,CNY
E04521,2025-10,28,39.0,CNY
E04521,2025-10,1,248.0,CNY
E04521,2025-11,20,39.0,CNY
E04521,2025-12,5,39.0,CNY
E04521,2026-01,5,39.0,CNY
E04521,2026-02,3,39.0,CNY
E04521,2026-03,2,39.0,CNY
E04521,2026-05,1,186.0,CNY
E04521,2026-06,1,39.0,CNY
E03496,2026-01,2,91.0,CNY
E03496,2026-02,1,91.0,CNY
E03496,2026-03,1,91.0,CNY
E03496,2026-06,1,228.0,CNY
E03496,2026-06,1,68.0,CNY
L00036,2025-10,1,178.0,CNY
L00036,2025-12,2,133.0,CNY
L00036,2026-01,1,133.0,CNY
L00036,2026-01,2,133.0,CNY
L00036,2026-01,1,178.0,CNY
L00036,2026-06,1,133.0,CNY
E05369,2025-07,1,26.0,CNY
E05369,2025-10,7,26.0,CNY
E05369,2025-11,3,29.0,CNY
E05369,2025-12,1,29.0,CNY
E05369,2026-01,1,29.0,CNY
E05369,2026-02,7,26.0,CNY
E05369,2026-03,4,26.0,CNY
E05369,2026-05,1,42.0,CNY
E03177,2025-07,6,26.0,CNY
E03177,2025-10,9,26.0,CNY
E03177,2025-11,3,29.0,CNY
E03177,2025-12,1,29.0,CNY
E03177,2026-01,10,29.0,CNY
E03177,2026-02,13,26.0,CNY
E03177,2026-03,8,26.0,CNY
E03177,2026-05,7,26.0,CNY
E03177,2026-06,3,26.0,CNY
E06530,2026-02,2,249.0,CNY
E06530,2026-03,2,249.0,CNY
E06530,2026-05,1,49.0,CNY
E06530,2026-06,1,199.0,CNY
E03528,2025-07,45,49.0,CNY
E03528,2025-09,1,248.0,CNY
E03528,2025-10,19,49.0,CNY
E03528,2025-11,19,49.0,CNY
E03528,2025-12,4,49.0,CNY
E03528,2026-01,8,49.0,CNY
E03528,2026-02,7,49.0,CNY
E03528,2026-03,2,49.0,CNY
E03528,2026-04,2,49.0,CNY
E03528,2026-05,4,124.0,CNY
E03528,2026-06,1,248.0,CNY
E05524,2025-07,8,97.0,CNY
E05524,2025-10,8,97.0,CNY
E05524,2025-11,1,97.0,CNY
E05524,2026-04,1,97.0,CNY
E06307,2025-11,5,149.0,CNY
E06307,2025-12,2,149.0,CNY
E06307,2026-01,4,149.0,CNY
E06307,2026-02,8,98.0,CNY
E06307,2026-04,3,149.0,CNY
E05703,2026-02,1,98.0,CNY
E06213,2025-10,1,199.0,CNY
E06213,2026-02,1,123.0,CNY
E06213,2026-03,3,123.0,CNY
E06212,2025-11,1,249.0,CNY
E06212,2026-02,3,149.0,CNY
E06212,2026-03,1,149.0,CNY
E06212,2026-04,1,149.0,CNY
E04522,2025-10,2,49.0,CNY
E04522,2025-11,1,49.0,CNY
E05707,2025-10,10,178.0,CNY
E05707,2025-10,3,196.0,CNY
E05707,2025-11,4,178.0,CNY
E05707,2026-01,6,124.0,CNY
E05707,2026-02,4,124.0,CNY
E05707,2026-02,1,178.0,CNY
E05707,2026-03,2,124.0,CNY
E05707,2026-03,1,178.0,CNY
E05707,2026-06,2,89.0,CNY
L00119,2025-10,8,268.0,CNY
L00119,2025-10,2,342.0,CNY
L00119,2025-11,1,268.0,CNY
L00119,2026-01,2,176.0,CNY
L00119,2026-02,1,176.0,CNY
L00119,2026-03,1,268.0,CNY
L00119,2026-05,1,53.0,CNY
L00119,2026-06,3,155.0,CNY
L51736,2026-05,1,77.0,CNY
E06942,2025-12,2,148.0,CNY
E06942,2026-04,1,198.0,CNY
E06942,2026-04,1,148.0,CNY
E06942,2026-05,2,198.0,CNY
E06942,2026-06,1,198.0,CNY
E06942,2026-06,2,118.0,CNY
E05373,2025-07,3,27.0,CNY
E05373,2025-10,3,27.0,CNY
E05373,2025-11,1,54.0,CNY
E05373,2026-03,1,54.0,CNY
E01592,2025-07,32,39.0,CNY
E01592,2025-07,1,98.0,CNY
E01592,2025-08,2,98.0,CNY
E01592,2025-10,54,39.0,CNY
E01592,2025-10,1,98.0,CNY
E01592,2025-11,7,73.0,CNY
E01592,2025-12,3,73.0,CNY
E01592,2026-01,18,73.0,CNY
E01592,2026-02,7,73.0,CNY
E01592,2026-02,1,98.0,CNY
E01592,2026-03,7,73.0,CNY
E01592,2026-05,3,73.0,CNY
E01592,2026-06,2,73.0,CNY
E04555,2025-07,3,106.0,CNY
E04555,2025-10,2,106.0,CNY
E04555,2025-11,1,151.0,CNY
E04555,2025-12,3,151.0,CNY
E04555,2026-01,2,151.0,CNY
E04555,2026-02,1,151.0,CNY
E04555,2026-03,2,151.0,CNY
E04555,2026-06,1,151.0,CNY
E05371,2025-07,4,139.0,CNY
E05371,2025-10,2,139.0,CNY
E05371,2025-11,3,172.0,CNY
E05371,2025-12,1,172.0,CNY
E05371,2026-01,2,149.0,CNY
E05371,2026-02,3,172.0,CNY
E05371,2026-03,1,172.0,CNY
E05371,2026-05,3,282.0,CNY
E05371,2026-06,1,172.0,CNY
E05387,2025-07,3,54.0,CNY
E05387,2025-10,3,75.0,CNY
E05387,2025-12,4,75.0,CNY
E05387,2026-01,5,108.0,CNY
E05387,2026-02,2,75.0,CNY
E05387,2026-03,1,75.0,CNY
E05387,2026-04,1,75.0,CNY
E05387,2026-05,2,99.0,CNY
E05387,2026-06,2,75.0,CNY
E02855,2026-05,1,34.0,CNY
E02942,2026-01,1,49.0,CNY
E06292,2025-07,1,99.0,CNY
E06292,2025-11,4,99.0,CNY
E06292,2026-02,3,99.0,CNY
E06292,2026-03,1,99.0,CNY
E03049,2025-07,3,149.0,CNY
E03049,2025-11,3,119.0,CNY
E03049,2025-12,1,119.0,CNY
E03049,2026-01,24,119.0,CNY
E03049,2026-02,4,119.0,CNY
E03049,2026-04,2,119.0,CNY
E03049,2026-06,1,119.0,CNY
E06164,2025-11,3,171.0,CNY
E06164,2026-02,1,171.0,CNY
E06164,2026-03,1,171.0,CNY
E06164,2026-05,1,107.0,CNY
E06165,2025-07,1,234.0,CNY
E06165,2025-10,2,234.0,CNY
E06165,2025-11,10,187.0,CNY
E06165,2025-12,2,187.0,CNY
E06165,2026-01,6,187.0,CNY
E06165,2026-02,4,187.0,CNY
E06165,2026-03,2,187.0,CNY
E06165,2026-04,1,187.0,CNY
E06165,2026-05,1,187.0,CNY
E06165,2026-06,2,187.0,CNY
E05386,2025-07,2,27.0,CNY
E05386,2025-10,2,27.0,CNY
E05386,2025-11,1,27.0,CNY
E05386,2025-12,2,27.0,CNY
E05386,2026-01,15,27.0,CNY
E05386,2026-03,1,54.0,CNY
E02758,2025-07,1,80.0,CNY
E05788,2025-07,1,214.0,CNY
E05788,2026-02,2,99.0,CNY
E05788,2026-06,100,62.0,CNY
E02973,2025-11,1,49.0,CNY
E02973,2025-12,1,44.0,CNY
E02973,2026-01,2,49.0,CNY
E02973,2026-04,1,44.0,CNY
E02973,2026-05,1,71.0,CNY
E02973,2026-06,3,35.0,CNY
E03825,2025-07,1,80.0,CNY
L00434,2026-06,2,159.0,CNY
E06098,2025-07,31,94.0,CNY
E06098,2025-10,13,94.0,CNY
E06098,2025-11,56,94.0,CNY
E06098,2025-12,6,62.0,CNY
E06098,2026-01,11,94.0,CNY
E06098,2026-03,28,62.0,CNY
E06098,2026-04,6,62.0,CNY
E06098,2026-05,6,119.0,CNY
E06098,2026-06,3,59.0,CNY
E02997,2025-07,2,26.0,CNY
E02997,2025-11,5,29.0,CNY
E02997,2025-12,1,29.0,CNY
E02997,2026-02,1,26.0,CNY
E02997,2026-03,2,26.0,CNY
E02997,2026-04,1,26.0,CNY
E02997,2026-05,2,67.0,CNY
E02997,2026-06,4,26.0,CNY
E06970,2025-11,3,178.0,CNY
L00120,2025-11,1,268.0,CNY
L00120,2026-04,2,201.0,CNY
L00120,2026-05,1,56.0,CNY
L00120,2026-06,1,160.0,CNY
E01970,2025-07,3,26.0,CNY
E01970,2025-11,1,29.0,CNY
E01970,2026-03,1,26.0,CNY
E01970,2026-04,2,26.0,CNY
E01970,2026-05,1,26.0,CNY
E05642,2025-11,6,52.0,CNY
E05642,2026-02,1,52.0,CNY
E05642,2026-04,1,52.0,CNY
E05642,2026-06,1,52.0,CNY
E03295,2026-04,1,26.0,CNY
E03295,2026-06,1,26.0,CNY
E03367,2025-07,3,32.0,CNY
E03367,2025-10,1,32.0,CNY
E03367,2026-01,5,32.0,CNY
E03367,2026-02,1,32.0,CNY
E03367,2026-03,2,32.0,CNY
E03367,2026-05,1,246.0,CNY
E03367,2026-06,1,32.0,CNY
E06649,2025-10,23,9.0,CNY
E06652,2025-07,5,14.0,CNY
E06652,2025-10,59,14.0,CNY
E06652,2025-11,1,19.0,CNY
E06971,2025-09,1,138.0,CNY
E06971,2025-10,1,138.0,CNY
E06971,2026-06,1,96.0,CNY
L00118,2026-03,1,133.0,CNY
L00118,2026-05,1,17.0,CNY
L00118,2026-06,1,115.0,CNY
E06134,2025-07,23,138.0,CNY
E06134,2025-08,13,138.0,CNY
E06134,2025-09,3,138.0,CNY
E06134,2025-11,1,138.0,CNY
E06134,2025-12,13,91.0,CNY
E06134,2026-01,4,91.0,CNY
E06134,2026-06,300,69.0,CNY
E06114,2025-07,3,119.0,CNY
E06114,2025-10,2,119.0,CNY
E06114,2025-12,2,149.0,CNY
E06114,2026-02,6,149.0,CNY
E06114,2026-04,1,149.0,CNY
E06114,2026-06,1,149.0,CNY
E06272,2025-07,3,174.0,CNY
E06272,2025-10,5,174.0,CNY
E06272,2025-11,2,198.0,CNY
E06272,2025-12,2,198.0,CNY
E06272,2026-01,3,198.0,CNY
E06272,2026-02,3,198.0,CNY
E06272,2026-05,1,34.0,CNY
E03557,2025-07,10,49.0,CNY
E03557,2025-10,2,49.0,CNY
E03557,2025-11,3,49.0,CNY
E03557,2025-12,4,49.0,CNY
E03557,2026-01,2,49.0,CNY
E03557,2026-02,6,49.0,CNY
E03557,2026-03,1,52.0,CNY
E03557,2026-04,2,52.0,CNY
E04727,2025-10,2,59.0,CNY
E04727,2025-11,2,59.0,CNY
E04727,2026-02,4,59.0,CNY
E04727,2026-03,5,59.0,CNY
E04727,2026-04,1,59.0,CNY
E04727,2026-06,1,59.0,CNY
E05643,2025-07,48,77.0,CNY
E05643,2025-10,46,77.0,CNY
E05643,2025-11,29,77.0,CNY
E05643,2025-12,13,77.0,CNY
E05643,2026-01,47,77.0,CNY
E05643,2026-02,23,77.0,CNY
E05643,2026-03,2,103.0,CNY
E05643,2026-05,1,388.0,CNY
E05643,2026-06,1,103.0,CNY
E03559,2025-07,1,87.0,CNY
E03559,2025-10,1,87.0,CNY
E03559,2025-11,2,87.0,CNY
E03559,2026-02,1,87.0,CNY
E05472,2025-07,4,124.0,CNY
E05472,2025-10,8,124.0,CNY
E05472,2025-11,6,124.0,CNY
E05472,2025-12,1,124.0,CNY
E05472,2026-01,2,124.0,CNY
E05472,2026-02,7,124.0,CNY
E05472,2026-03,3,124.0,CNY
E05472,2026-04,1,124.0,CNY
E05472,2026-05,2,283.0,CNY
E05472,2026-06,2,124.0,CNY
E02985,2025-07,3,49.0,CNY
E06306,2025-07,6,149.0,CNY
E06306,2025-09,1,298.0,CNY
E06306,2025-10,1,149.0,CNY
E06306,2025-11,3,149.0,CNY
E06306,2025-12,2,149.0,CNY
E06306,2026-01,5,149.0,CNY
E06306,2026-02,4,149.0,CNY
E06306,2026-03,3,149.0,CNY
E06306,2026-04,2,149.0,CNY
E06306,2026-05,3,59.0,CNY
E06306,2026-06,2,149.0,CNY
E02875,2025-07,6,29.0,CNY
E02875,2025-10,1,29.0,CNY
E02875,2025-11,13,29.0,CNY
E02875,2025-12,1,29.0,CNY
E02875,2026-01,6,29.0,CNY
E02875,2026-02,8,29.0,CNY
E02875,2026-03,1,29.0,CNY
E02875,2026-05,1,74.0,CNY
E03123,2025-07,4,71.0,CNY
E03123,2025-10,2,71.0,CNY
E03123,2025-11,12,71.0,CNY
E03123,2025-12,3,71.0,CNY
E03123,2026-01,1,71.0,CNY
E03123,2026-02,4,71.0,CNY
E03123,2026-05,2,224.0,CNY
E05697,2026-03,1,99.0,CNY
E06533,2025-07,1,226.0,CNY
E06533,2025-10,1,226.0,CNY
E03632,2025-07,26,62.0,CNY
E03632,2025-10,20,62.0,CNY
E03632,2025-11,17,62.0,CNY
E03632,2025-12,9,62.0,CNY
E03632,2026-01,13,62.0,CNY
E03632,2026-02,14,62.0,CNY
E03632,2026-03,4,62.0,CNY
E03632,2026-04,2,62.0,CNY
E03632,2026-06,3,62.0,CNY
L00033,2025-08,71,298.0,CNY
L00033,2025-08,7,298.0,CNY
L00033,2025-09,22,298.0,CNY
L00033,2025-10,1,298.0,CNY
L00033,2026-02,14,199.0,CNY
L00033,2026-03,1,199.0,CNY
L00033,2026-04,2,199.0,CNY
L00033,2026-06,1,178.0,CNY
L52098,2026-06,3,178.0,CNY
L00034,2025-08,100,498.0,CNY
L00034,2025-08,6,498.0,CNY
L00034,2025-09,15,498.0,CNY
L00034,2025-10,1,498.0,CNY
L00034,2025-11,3,498.0,CNY
L00034,2025-12,1,498.0,CNY
L00034,2026-01,1,498.0,CNY
L00034,2026-02,8,348.0,CNY
L00034,2026-03,2,348.0,CNY
L00034,2026-04,2,348.0,CNY
L00034,2026-05,1,49.0,CNY
L00034,2026-06,2,298.0,CNY
L00035,2025-08,108,638.0,CNY
L00035,2025-09,18,638.0,CNY
L00035,2026-01,1,638.0,CNY
L00035,2026-02,1,638.0,CNY
L00035,2026-02,10,446.0,CNY
L00035,2026-03,1,446.0,CNY
L00035,2026-04,4,446.0,CNY
L00035,2026-05,3,102.0,CNY
L00035,2026-06,6,382.0,CNY
E03060,2026-01,1,47.0,CNY
E03060,2026-03,1,47.0,CNY
E03954,2025-10,5,94.0,CNY
E03954,2025-11,1,94.0,CNY
E03954,2026-01,3,94.0,CNY
E03954,2026-02,3,94.0,CNY
E03954,2026-03,4,94.0,CNY
E03954,2026-04,1,94.0,CNY
E03954,2026-05,2,348.0,CNY
E03954,2026-06,1,94.0,CNY
E06120,2025-11,1,169.0,CNY
E06120,2026-02,38,74.0,CNY
E06120,2026-03,6,74.0,CNY
E06120,2026-04,1,74.0,CNY
E06120,2026-05,2,208.0,CNY
E06531,2025-07,1,299.0,CNY
E06531,2025-10,1,299.0,CNY
E06531,2026-02,3,128.0,CNY
E06531,2026-03,13,128.0,CNY
E06531,2026-04,6,128.0,CNY
E06531,2026-06,1,128.0,CNY
E06532,2025-07,1,348.0,CNY
E06532,2025-10,1,348.0,CNY
E06532,2025-11,2,308.0,CNY
E06532,2026-01,1,308.0,CNY
E06532,2026-02,2,199.0,CNY
E05687,2025-10,2,74.0,CNY
E05687,2026-03,2,74.0,CNY
E06096,2025-07,1,107.0,CNY
E06096,2025-10,6,107.0,CNY
E06096,2025-11,4,107.0,CNY
E06096,2026-01,11,107.0,CNY
E06096,2026-02,4,107.0,CNY
E06096,2026-03,7,107.0,CNY
E06096,2026-05,1,81.0,CNY
E06096,2026-06,1,107.0,CNY
E05693,2025-12,1,99.0,CNY
E05693,2026-02,3,49.0,CNY
E06636,2026-02,1,93.0,CNY
E06636,2026-03,2,93.0,CNY
