customer_reference,date,quantity,price,currency
E06691,2025-10,12,348.0,CNY
E06691,2025-10,3,498.0,CNY
E06691,2025-11,14,348.0,CNY
E06691,2025-11,3,498.0,CNY
E06691,2025-12,3,498.0,CNY
E06691,2025-12,66,348.0,CNY
E06691,2026-01,1,348.0,CNY
E06691,2026-01,2,498.0,CNY
E06691,2026-02,2,298.0,CNY
E06691,2026-02,99,249.0,CNY
E06691,2026-03,15,298.0,CNY
E06691,2026-04,22,298.0,CNY
E06691,2026-05,16,298.0,CNY
E06691,2026-05,1,498.0,CNY
E06691,2026-06,8,298.0,CNY
E06691,2026-06,2,498.0,CNY
E06691,2026-06,32,199.0,CNY
E06117,2025-07,44,124.0,CNY
E06117,2025-08,22,124.0,CNY
E06117,2025-09,31,124.0,CNY
E06117,2025-09,4,124.0,CNY
E06117,2025-10,12,124.0,CNY
E06117,2025-11,1,248.0,CNY
E06117,2025-11,5,124.0,CNY
E06117,2025-12,34,124.0,CNY
E06117,2026-01,1,124.0,CNY
E06117,2026-02,246,74.0,CNY
E06117,2026-03,7,99.0,CNY
E06117,2026-04,11,99.0,CNY
E06117,2026-05,20,99.0,CNY
E06117,2026-06,25,74.0,CNY
E03009,2025-07,295,40.0,CNY
E03009,2025-08,947,40.0,CNY
E03009,2025-09,850,40.0,CNY
E03009,2025-09,666,26.0,CNY
E03009,2025-10,537,26.0,CNY
E03009,2025-10,1851,40.0,CNY
E03009,2025-11,2,268.0,CNY
E03009,2025-11,1901,40.0,CNY
E03009,2025-12,1,268.0,CNY
E03009,2025-12,1174,40.0,CNY
E03009,2025-12,71,29.0,CNY
E03009,2026-02,2208,19.0,CNY
E03009,2026-02,814,40.0,CNY
E03009,2026-03,1,268.0,CNY
E03009,2026-03,296,40.0,CNY
E03009,2026-04,549,40.0,CNY
E03009,2026-04,142,26.0,CNY
E03009,2026-05,633,26.0,CNY
E03009,2026-06,3530,26.0,CNY
E03483,2025-07,3218,55.0,CNY
E03483,2025-08,2209,55.0,CNY
E03483,2025-09,59,55.0,CNY
E03483,2025-09,2423,36.0,CNY
E03483,2025-10,1423,55.0,CNY
E03483,2025-10,518,36.0,CNY
E03483,2025-11,575,55.0,CNY
E03483,2025-11,2,368.0,CNY
E03483,2025-12,1973,40.0,CNY
E03483,2026-01,664,55.0,CNY
E03483,2026-01,1,368.0,CNY
E03483,2026-02,2247,55.0,CNY
E03483,2026-03,378,55.0,CNY
E03483,2026-03,1,368.0,CNY
E03483,2026-04,347,55.0,CNY
E03483,2026-04,507,36.0,CNY
E03483,2026-05,183,55.0,CNY
E03483,2026-05,2070,36.0,CNY
E03483,2026-06,1,368.0,CNY
E03483,2026-06,776,36.0,CNY
L00239,2026-01,459,268.0,CNY
L00239,2026-02,88,187.0,CNY
L00239,2026-02,121,268.0,CNY
L00239,2026-03,25,268.0,CNY
L00239,2026-03,86,201.0,CNY
L00239,2026-04,3,268.0,CNY
L00239,2026-04,47,201.0,CNY
L00239,2026-05,8,268.0,CNY
L00239,2026-05,39,201.0,CNY
L00239,2026-06,8,268.0,CNY
L00239,2026-06,201,152.0,CNY
L00240,2026-01,400,398.0,CNY
L00240,2026-01,6,398.0,CNY
L00240,2026-02,18,398.0,CNY
L00240,2026-02,1,398.0,CNY
L00240,2026-02,18,278.0,CNY
L00240,2026-03,3,398.0,CNY
L00240,2026-03,17,298.0,CNY
L00240,2026-04,14,298.0,CNY
L00240,2026-05,10,298.0,CNY
L00240,2026-05,2,398.0,CNY
L00240,2026-06,2,398.0,CNY
L00240,2026-06,88,262.0,CNY
L00241,2026-01,571,468.0,CNY
L00241,2026-02,51,327.0,CNY
L00241,2026-02,33,468.0,CNY
L00241,2026-03,8,468.0,CNY
L00241,2026-03,27,351.0,CNY
L00241,2026-04,18,351.0,CNY
L00241,2026-05,7,351.0,CNY
L00241,2026-05,2,468.0,CNY
L00241,2026-06,5,468.0,CNY
L00241,2026-06,64,308.0,CNY
E03350,2025-08,3000,23.0,CNY
E03350,2025-09,15,23.0,CNY
E03350,2025-10,2,39.0,CNY
E03350,2025-10,75,23.0,CNY
E03350,2025-10,1,49.0,CNY
E03350,2025-11,243,23.0,CNY
E03350,2025-11,3,49.0,CNY
E03350,2025-12,3,49.0,CNY
E03350,2025-12,120,27.0,CNY
E03350,2026-01,16,27.0,CNY
E03350,2026-01,2,49.0,CNY
E03350,2026-02,111,23.0,CNY
E03350,2026-03,50,23.0,CNY
E03350,2026-03,3,49.0,CNY
E03350,2026-04,2,49.0,CNY
E03350,2026-04,51,23.0,CNY
E03350,2026-05,61,23.0,CNY
E03350,2026-06,405,23.0,CNY
E04120,2025-07,63,47.0,CNY
E04120,2025-08,43,47.0,CNY
E04120,2025-09,36,47.0,CNY
E04120,2025-10,29,47.0,CNY
E04120,2025-11,1,298.0,CNY
E04120,2025-11,33,47.0,CNY
E04120,2026-01,2,47.0,CNY
E04120,2026-02,3,74.0,CNY
E04120,2026-02,22,47.0,CNY
E04120,2026-03,2,74.0,CNY
E04120,2026-03,18,47.0,CNY
E04120,2026-04,2,74.0,CNY
E04120,2026-04,14,47.0,CNY
E04120,2026-05,2,74.0,CNY
E04120,2026-05,17,47.0,CNY
E04120,2026-06,3,74.0,CNY
E04120,2026-06,6,47.0,CNY
E06275,2025-07,110,71.0,CNY
E06275,2025-08,124,71.0,CNY
E06275,2025-09,58,71.0,CNY
E06275,2025-10,1,398.0,CNY
E06275,2025-10,73,71.0,CNY
E06275,2025-11,114,71.0,CNY
E06275,2026-01,1,99.0,CNY
E06275,2026-01,13,71.0,CNY
E06275,2026-02,1,99.0,CNY
E06275,2026-02,78,71.0,CNY
E06275,2026-03,38,71.0,CNY
E06275,2026-04,56,71.0,CNY
E06275,2026-05,29,71.0,CNY
E06275,2026-06,34,71.0,CNY
E04120,2025-12,17,74.0,CNY
E04120,2025-12,5,47.0,CNY
E06275,2025-12,2,99.0,CNY
E06275,2025-12,54,71.0,CNY
E01572,2025-07,49,268.0,CNY
E01572,2025-08,73,268.0,CNY
E01572,2025-09,51,268.0,CNY
E01572,2025-09,771,134.0,CNY
E01572,2025-10,42,268.0,CNY
E01572,2025-10,1526,134.0,CNY
E01572,2025-11,26,268.0,CNY
E01572,2025-11,1646,134.0,CNY
E01572,2026-01,59,268.0,CNY
E01572,2026-02,15,268.0,CNY
E01572,2026-02,5103,134.0,CNY
E01572,2026-03,3,268.0,CNY
E01572,2026-04,34,268.0,CNY
E01572,2026-04,1074,134.0,CNY
E01572,2026-05,43,268.0,CNY
E01572,2026-06,39,268.0,CNY
E01893,2025-07,30,138.0,CNY
E01893,2025-08,28,138.0,CNY
E01893,2025-09,34,138.0,CNY
E01893,2025-09,118,69.0,CNY
E01893,2025-10,458,69.0,CNY
E01893,2025-10,45,138.0,CNY
E01893,2025-11,405,69.0,CNY
E01893,2025-11,34,138.0,CNY
E01893,2026-01,37,138.0,CNY
E01893,2026-02,721,69.0,CNY
E01893,2026-02,27,138.0,CNY
E01893,2026-03,137,138.0,CNY
E01893,2026-04,72,138.0,CNY
E01893,2026-04,357,69.0,CNY
E01893,2026-05,59,138.0,CNY
E01893,2026-06,36,138.0,CNY
E02323,2025-07,40,398.0,CNY
E02323,2025-08,45,398.0,CNY
E02323,2025-09,23,398.0,CNY
E02323,2025-09,1564,199.0,CNY
E02323,2025-10,304,199.0,CNY
E02323,2025-10,15,398.0,CNY
E02323,2025-11,2983,199.0,CNY
E02323,2025-11,13,398.0,CNY
E02323,2026-01,41,398.0,CNY
E02323,2026-02,6574,199.0,CNY
E02323,2026-02,13,398.0,CNY
E02323,2026-03,18,398.0,CNY
E02323,2026-04,13,398.0,CNY
E02323,2026-04,2409,199.0,CNY
E02323,2026-05,31,398.0,CNY
E02323,2026-06,36,398.0,CNY
E02716,2025-07,138,198.0,CNY
E02716,2025-08,181,198.0,CNY
E02716,2025-09,97,198.0,CNY
E02716,2025-09,1746,99.0,CNY
E02716,2025-10,32,198.0,CNY
E02716,2025-11,3921,99.0,CNY
E02716,2025-11,34,198.0,CNY
E02716,2025-12,49,198.0,CNY
E02716,2025-12,1089,99.0,CNY
E02716,2026-01,68,198.0,CNY
E02716,2026-02,8480,99.0,CNY
E02716,2026-02,31,198.0,CNY
E02716,2026-03,26,198.0,CNY
E02716,2026-04,52,198.0,CNY
E02716,2026-04,3657,99.0,CNY
E02716,2026-05,75,198.0,CNY
E02716,2026-06,95,198.0,CNY
E01927,2025-07,32,198.0,CNY
E01927,2025-08,48,198.0,CNY
E01927,2025-09,33,198.0,CNY
E01927,2025-09,467,99.0,CNY
E01927,2025-10,468,99.0,CNY
E01927,2025-10,20,198.0,CNY
E01927,2025-11,972,99.0,CNY
E01927,2025-11,9,198.0,CNY
E01927,2025-12,24,158.0,CNY
E01927,2025-12,264,79.0,CNY
E01927,2026-01,44,198.0,CNY
E01927,2026-02,1310,99.0,CNY
E01927,2026-02,15,198.0,CNY
E01927,2026-03,33,198.0,CNY
E01927,2026-04,15,158.0,CNY
E01927,2026-04,1070,79.0,CNY
E01927,2026-05,49,158.0,CNY
E01927,2026-06,45,158.0,CNY
E01572,2025-12,30,268.0,CNY
E01572,2025-12,456,134.0,CNY
E01893,2025-12,31,138.0,CNY
E01893,2025-12,171,69.0,CNY
E02323,2025-12,19,398.0,CNY
E02323,2025-12,848,199.0,CNY
E06643,2025-07,14,31.0,CNY
E06643,2025-08,1,48.0,CNY
E06643,2025-08,42,31.0,CNY
E06643,2025-09,34,31.0,CNY
E06643,2025-10,1,48.0,CNY
E06643,2025-10,33,31.0,CNY
E06643,2025-11,7,48.0,CNY
E06643,2025-11,21,31.0,CNY
E06643,2025-12,1,48.0,CNY
E06643,2025-12,46,31.0,CNY
E06643,2026-01,10,24.0,CNY
E06643,2026-01,4,48.0,CNY
E06643,2026-01,1,31.0,CNY
E06643,2026-02,180,24.0,CNY
E06643,2026-03,93,24.0,CNY
E06643,2026-03,1,48.0,CNY
E06643,2026-04,4,48.0,CNY
E06643,2026-04,75,24.0,CNY
E06643,2026-05,2,48.0,CNY
E06643,2026-05,25,24.0,CNY
E06643,2026-06,7,24.0,CNY
E06643,2026-06,1,48.0,CNY
E06646,2025-07,3,63.0,CNY
E06646,2025-08,7,63.0,CNY
E06646,2025-09,4,63.0,CNY
E06646,2025-10,1,63.0,CNY
E06646,2025-11,1,98.0,CNY
E06646,2025-11,3,49.0,CNY
E06646,2025-12,1,98.0,CNY
E06646,2025-12,5,63.0,CNY
E06646,2026-01,1,63.0,CNY
E06646,2026-02,43,49.0,CNY
E06646,2026-03,3,98.0,CNY
E06646,2026-03,14,49.0,CNY
E06646,2026-04,2,98.0,CNY
E06646,2026-04,12,49.0,CNY
E06646,2026-05,6,49.0,CNY
E06646,2026-06,1,98.0,CNY
E06646,2026-06,4,49.0,CNY
E03053,2025-12,129,298.0,CNY
E03053,2025-12,653,208.0,CNY
L00115,2025-12,32,448.0,CNY
L00115,2025-12,282,313.0,CNY
L00116,2025-12,61,548.0,CNY
L00116,2025-12,333,383.0,CNY
E03496,2025-07,15,91.0,CNY
E03496,2025-08,13,91.0,CNY
E03496,2025-09,50,91.0,CNY
E03496,2025-10,23,91.0,CNY
E03496,2025-11,1,228.0,CNY
E03496,2025-11,7,91.0,CNY
E03496,2026-01,1,91.0,CNY
E03496,2026-02,11,91.0,CNY
E03496,2026-03,9,91.0,CNY
E03496,2026-04,9,91.0,CNY
E03496,2026-05,6,91.0,CNY
E03496,2026-06,26,68.0,CNY
E05019,2025-07,37,136.0,CNY
E05019,2025-08,39,136.0,CNY
E05019,2025-09,9,124.0,CNY
E05019,2025-09,34,136.0,CNY
E05019,2025-10,60,124.0,CNY
E05019,2025-11,15,124.0,CNY
E05019,2025-12,21,124.0,CNY
E05019,2026-01,9,124.0,CNY
E05019,2026-02,31,124.0,CNY
E05019,2026-03,2,124.0,CNY
E05019,2026-04,18,124.0,CNY
E05019,2026-05,8,124.0,CNY
E05019,2026-06,32,99.0,CNY
E05733,2025-07,65,191.0,CNY
E05733,2025-08,31,191.0,CNY
E05733,2025-09,13,174.0,CNY
E05733,2025-09,32,191.0,CNY
E05733,2025-10,1,348.0,CNY
E05733,2025-10,27,174.0,CNY
E05733,2025-10,26,191.0,CNY
E05733,2025-11,1,348.0,CNY
E05733,2025-11,20,174.0,CNY
E05733,2025-12,23,174.0,CNY
E05733,2026-01,13,174.0,CNY
E05733,2026-02,27,174.0,CNY
E05733,2026-03,24,174.0,CNY
E05733,2026-04,1,348.0,CNY
E05733,2026-04,11,174.0,CNY
E05733,2026-05,19,174.0,CNY
E05733,2026-06,46,139.0,CNY
E02533,2025-07,253,31.0,CNY
E02533,2025-08,789,31.0,CNY
E02533,2025-09,683,31.0,CNY
E02533,2025-10,1097,31.0,CNY
E02533,2025-11,1,198.0,CNY
E02533,2025-11,633,31.0,CNY
E02533,2025-12,679,31.0,CNY
E02533,2026-01,118,31.0,CNY
E02533,2026-02,1,198.0,CNY
E02533,2026-02,2999,31.0,CNY
E02533,2026-04,143,31.0,CNY
E02533,2026-05,184,31.0,CNY
E02533,2026-05,1,198.0,CNY
E02533,2026-06,962,31.0,CNY
E02595,2025-07,358,47.0,CNY
E02595,2025-08,198,47.0,CNY
E02595,2025-08,1,298.0,CNY
E02595,2025-09,165,47.0,CNY
E02595,2025-10,223,47.0,CNY
E02595,2025-11,99,47.0,CNY
E02595,2025-12,78,47.0,CNY
E02595,2026-01,60,47.0,CNY
E02595,2026-02,153,47.0,CNY
E02595,2026-03,233,47.0,CNY
E02595,2026-04,1,298.0,CNY
E02595,2026-04,113,47.0,CNY
E02595,2026-05,160,47.0,CNY
E02595,2026-06,15,47.0,CNY
E02595,2026-06,2,298.0,CNY
E02596,2025-07,10,99.0,CNY
E02596,2025-08,471,99.0,CNY
E02596,2025-09,455,99.0,CNY
E02596,2025-10,24,143.0,CNY
E02596,2025-10,438,99.0,CNY
E02596,2025-11,31,143.0,CNY
E02596,2025-11,210,99.0,CNY
E02596,2025-12,233,99.0,CNY
E02596,2026-01,59,99.0,CNY
E02596,2026-02,364,99.0,CNY
E02596,2026-03,137,99.0,CNY
E02596,2026-04,284,99.0,CNY
E02596,2026-05,120,99.0,CNY
E02596,2026-05,1,398.0,CNY
E02596,2026-06,293,99.0,CNY
E02035,2025-08,2650,29.0,CNY
E02035,2025-09,2000,29.0,CNY
E02035,2025-10,66,49.0,CNY
E02035,2025-10,318,29.0,CNY
E02035,2025-10,1,98.0,CNY
E02035,2025-11,58,49.0,CNY
E02035,2025-11,1674,29.0,CNY
E02035,2025-11,13,98.0,CNY
E02035,2025-12,2,98.0,CNY
E02035,2025-12,2417,29.0,CNY
E02035,2026-01,301,29.0,CNY
E02035,2026-02,4594,29.0,CNY
E02035,2026-03,25,29.0,CNY
E02035,2026-03,2,98.0,CNY
E02035,2026-04,557,29.0,CNY
E02035,2026-05,215,29.0,CNY
E02035,2026-05,1,98.0,CNY
E02035,2026-06,16,98.0,CNY
E02035,2026-06,7338,9.0,CNY
E02036,2025-07,41,79.0,CNY
E02036,2025-08,94,79.0,CNY
E02036,2025-09,111,79.0,CNY
E02036,2025-10,192,79.0,CNY
E02036,2025-10,2,99.0,CNY
E02036,2025-11,65,79.0,CNY
E02036,2025-11,1,99.0,CNY
E02036,2025-12,13,198.0,CNY
E02036,2025-12,6,99.0,CNY
E02036,2025-12,26,79.0,CNY
E02036,2026-01,2,198.0,CNY
E02036,2026-01,24,79.0,CNY
E02036,2026-01,1,99.0,CNY
E02036,2026-02,366,49.0,CNY
E02036,2026-03,4,198.0,CNY
E02036,2026-03,72,49.0,CNY
E02036,2026-04,6,198.0,CNY
E02036,2026-04,73,49.0,CNY
E02036,2026-05,9,99.0,CNY
E02036,2026-05,70,49.0,CNY
E02036,2026-06,4,198.0,CNY
E02036,2026-06,3,99.0,CNY
E02036,2026-06,2065,19.0,CNY
E06308,2025-07,209,124.0,CNY
E06308,2025-08,204,124.0,CNY
E06308,2025-09,215,124.0,CNY
E06308,2025-10,154,124.0,CNY
E06308,2025-11,1,248.0,CNY
E06308,2025-11,129,124.0,CNY
E06308,2025-12,1,248.0,CNY
E06308,2025-12,163,124.0,CNY
E06308,2026-01,3,248.0,CNY
E06308,2026-01,20,124.0,CNY
E06308,2026-02,3,248.0,CNY
E06308,2026-02,308,99.0,CNY
E06308,2026-03,2,248.0,CNY
E06308,2026-03,110,99.0,CNY
E06308,2026-04,9,248.0,CNY
E06308,2026-04,90,99.0,CNY
E06308,2026-05,73,99.0,CNY
E06308,2026-06,5,248.0,CNY
E06308,2026-06,4966,24.0,CNY
L00114,2025-09,8,398.0,CNY
L00114,2025-09,133,318.0,CNY
L00114,2025-10,31,318.0,CNY
L00114,2025-10,6,398.0,CNY
L00114,2025-11,30,318.0,CNY
L00114,2025-11,10,398.0,CNY
L00114,2026-01,13,398.0,CNY
L00114,2026-02,251,238.0,CNY
L00114,2026-02,2,258.0,CNY
L00114,2026-02,5,398.0,CNY
L00114,2026-03,93,238.0,CNY
L00114,2026-03,10,398.0,CNY
L00114,2026-04,2,398.0,CNY
L00114,2026-04,112,258.0,CNY
L00114,2026-04,90,238.0,CNY
L00114,2026-05,12,398.0,CNY
L00114,2026-05,53,238.0,CNY
L00114,2026-06,1,238.0,CNY
L00114,2026-06,922,199.0,CNY
L00114,2026-06,8,398.0,CNY
E03005,2025-07,108,88.0,CNY
E03005,2025-07,708,74.0,CNY
E03005,2025-08,185,88.0,CNY
E03005,2025-09,78,88.0,CNY
E03005,2025-09,844,66.0,CNY
E03005,2025-10,3,22.0,CNY
E03005,2025-10,219,66.0,CNY
E03005,2025-10,84,88.0,CNY
E03005,2025-11,282,66.0,CNY
E03005,2025-11,110,88.0,CNY
E03005,2025-12,30,88.0,CNY
E03005,2025-12,776,66.0,CNY
E03005,2026-01,233,66.0,CNY
E03005,2026-01,68,88.0,CNY
E03005,2026-02,648,66.0,CNY
E03005,2026-02,37,88.0,CNY
E03005,2026-03,300,66.0,CNY
E03005,2026-03,85,88.0,CNY
E03005,2026-04,12,88.0,CNY
E03005,2026-04,648,66.0,CNY
E03005,2026-05,59,88.0,CNY
E03005,2026-05,142,66.0,CNY
E03005,2026-06,922,66.0,CNY
E03005,2026-06,45,88.0,CNY
L00113,2025-09,25,158.0,CNY
L00113,2025-09,2,198.0,CNY
L00113,2025-10,5,158.0,CNY
L00113,2025-10,7,198.0,CNY
L00113,2025-11,13,158.0,CNY
L00113,2025-11,7,198.0,CNY
L00113,2025-12,5,198.0,CNY
L00113,2025-12,3,158.0,CNY
L00113,2025-12,30,138.0,CNY
L00113,2026-01,14,138.0,CNY
L00113,2026-01,5,198.0,CNY
L00113,2026-02,99,118.0,CNY
L00113,2026-02,2,198.0,CNY
L00113,2026-03,9,138.0,CNY
L00113,2026-03,30,118.0,CNY
L00113,2026-03,11,198.0,CNY
L00113,2026-04,1,198.0,CNY
L00113,2026-04,21,138.0,CNY
L00113,2026-04,22,118.0,CNY
L00113,2026-05,2,198.0,CNY
L00113,2026-05,15,118.0,CNY
L00113,2026-06,23,118.0,CNY
L00113,2026-06,4,198.0,CNY
L00114,2025-12,7,398.0,CNY
L00114,2025-12,120,258.0,CNY
E03730,2025-07,97,91.0,CNY
E06163,2025-07,766,124.0,CNY
E06127,2025-07,555,208.0,CNY
E06127,2025-08,10,298.0,CNY
E06127,2025-08,332,208.0,CNY
E06127,2025-09,637,169.0,CNY
E06127,2025-09,159,208.0,CNY
E06127,2025-10,78,169.0,CNY
E06127,2025-10,2,298.0,CNY
E06127,2025-10,554,169.0,CNY
E06127,2025-11,18,298.0,CNY
E06127,2025-11,200,169.0,CNY
E06127,2025-12,3,298.0,CNY
E06127,2025-12,783,154.0,CNY
E06127,2026-01,9,298.0,CNY
E06127,2026-01,69,169.0,CNY
E06127,2026-02,3,298.0,CNY
E06127,2026-02,681,149.0,CNY
E06127,2026-03,7,298.0,CNY
E06127,2026-03,583,149.0,CNY
E06127,2026-04,5,298.0,CNY
E06127,2026-04,753,149.0,CNY
E06127,2026-05,6,298.0,CNY
E06127,2026-05,115,149.0,CNY
E06127,2026-06,6,298.0,CNY
E06127,2026-06,923,149.0,CNY
E06634,2025-07,1,478.0,CNY
E06634,2025-07,267,334.0,CNY
E06634,2025-08,2,478.0,CNY
E06634,2025-08,102,334.0,CNY
E06634,2025-09,163,334.0,CNY
E06634,2025-09,18,286.0,CNY
E06634,2025-10,1,478.0,CNY
E06634,2025-10,191,286.0,CNY
E06634,2025-11,8,478.0,CNY
E06634,2025-11,72,286.0,CNY
E06634,2025-12,3,478.0,CNY
E06634,2025-12,53,334.0,CNY
E06634,2026-01,40,239.0,CNY
E06634,2026-01,12,334.0,CNY
E06634,2026-01,1,478.0,CNY
E06634,2026-02,80,258.0,CNY
E06634,2026-02,36,239.0,CNY
E06634,2026-03,240,239.0,CNY
E06634,2026-03,4,478.0,CNY
E06634,2026-04,1,478.0,CNY
E06634,2026-04,53,239.0,CNY
E06634,2026-05,1,478.0,CNY
